measure calculation,annex,country,fishing_activity,fishing_capacity,gt_days_at_sea,no_vessels,nominal_effort,regulated area,regulated gear,specon,vessel length,year
27877,BAL,DEU,53,637,17173,2,27877,B,R-DEM_SEINE,BACOMA,O24T40M,2012
62207,BAL,DEU,276,679,37971,4,62207,A,R-OTTER,BACOMA,O24T40M,2012
86960,BAL,DEU,247,800,44647,5,86960,B,R-OTTER,BACOMA,O24T40M,2012
1167,BAL,DEU,2,261,508,1,1167,A,R-PEL_TRAWL,BACOMA,O24T40M,2012
28847,BAL,DEU,97,921,15610,4,28847,B,R-PEL_TRAWL,BACOMA,O24T40M,2012
2650,BAL,EST,9,574,1053,2,2650,A,R-OTTER,BACOMA,O24T40M,2012
79178,BAL,EST,313,1148,36621,2,79178,B,R-OTTER,BACOMA,O24T40M,2012
79216,BAL,EST,220,3863,31385,9,79216,B,R-PEL_TRAWL,BACOMA,O24T40M,2012
477440,BAL,LTU,2202,,256575,,477440,B,R-OTTER,BACOMA,O24T40M,2012
6837,BAL,LTU,31,,3652,,6837,B,R-PEL_TRAWL,BACOMA,O24T40M,2012
400016,BAL,LVA,1515,,177450,,400016,B,R-OTTER,BACOMA,O24T40M,2012
18648,BAL,LVA,65,,8532,,18648,B,R-PEL_TRAWL,BACOMA,O24T40M,2012
52129,BAL,SWE,87,3247,19994,5,52129,A,R-OTTER,BACOMA,O24T40M,2012
362792,BAL,SWE,589,9726,134765,8,362792,B,R-OTTER,BACOMA,O24T40M,2012
39820,BAL,EST,181,440,21177,1,39820,B,R-OTTER,BACOMA,O24T40M,2013
6170,BAL,EST,18,1322,2906,2,6170,B,R-PEL_TRAWL,BACOMA,O24T40M,2013
486675,BAL,LTU,1960,,262290,,486675,B,R-OTTER,BACOMA,O24T40M,2013
884,BAL,LTU,1,,468,,884,B,R-PEL_TRAWL,BACOMA,O24T40M,2013
282818,BAL,LVA,1068,,122195,,282818,B,R-OTTER,BACOMA,O24T40M,2013
37488,BAL,LVA,120,,15056,,37488,B,R-PEL_TRAWL,BACOMA,O24T40M,2013
38595.52,BAL,SWE,61,2707,15089,4,38595.52,A,R-OTTER,BACOMA,O24T40M,2013
133056.28,BAL,SWE,244,7559.44,45492,6,133056.28,B,R-OTTER,BACOMA,O24T40M,2013
3205,BAL,SWE,5,641,1445,1,3205,C,R-OTTER,BACOMA,O24T40M,2013
17992,BAL,EST,82,656,9594,2,17992,B,R-OTTER,BACOMA,O24T40M,2014
2205,BAL,FIN,4,352,1056,1,2205,A,R-OTTER,BACOMA,O24T40M,2014
201615,BAL,LTU,913,,108988,25,201615,B,R-OTTER,BACOMA,O24T40M,2014
1666,BAL,LTU,7,,883,1,1666,B,R-PEL_TRAWL,BACOMA,O24T40M,2014
298858,BAL,LVA,1127,,128641,,298858,B,R-OTTER,BACOMA,O24T40M,2014
28479,BAL,SWE,42,2531,9270,3,28479,A,R-OTTER,BACOMA,O24T40M,2014
85218.55,BAL,SWE,150,4937,26277.97,4,85218.55,B,R-OTTER,BACOMA,O24T40M,2014
185325,BAL,LTU,840,,98657,,185325,B,R-OTTER,BACOMA,O24T40M,2015
1543,BAL,LTU,7,,819,,1543,B,R-PEL_TRAWL,BACOMA,O24T40M,2015
338082,BAL,LVA,1190,,135388,,338082,B,R-OTTER,BACOMA,O24T40M,2015
5880,BAL,LVA,10,,2535,,5880,B,R-PEL_TRAWL,BACOMA,O24T40M,2015
31927,BAL,SWE,39,2215,10369,3,31927,A,R-OTTER,BACOMA,O24T40M,2015
71196.97,BAL,SWE,131,1597,19497.41,2,71196.97,B,R-OTTER,BACOMA,O24T40M,2015
30751,BAL,DEU,124,777,20831,2,30751,A,R-OTTER,BACOMA,O24T40M,2016
59635,BAL,DEU,245,850,37857,4,59635,B,R-OTTER,BACOMA,O24T40M,2016
225783,BAL,LTU,1034,,120816,,225783,B,R-OTTER,BACOMA,O24T40M,2016
356022,BAL,LVA,1221,,141147,,356022,B,R-OTTER,BACOMA,O24T40M,2016
22504,BAL,DEU,109,1176,13234,5,22504,A,OTTER,NONE,O24T40M,2003
67270,BAL,DEU,70,2883,27650,1,67270,B,OTTER,NONE,O24T40M,2003
7688,BAL,DEU,8,961,3160,1,7688,C,OTTER,NONE,O24T40M,2003
116660,BAL,DEU,599,1580,73144,6,116660,A,PEL_TRAWL,NONE,O24T40M,2003
195094,BAL,DEU,241,10413,81276,3,195094,B,PEL_TRAWL,NONE,O24T40M,2003
16110,BAL,DEU,20,3117,7340,3,16110,C,PEL_TRAWL,NONE,O24T40M,2003
442,BAL,DEU,2,221,280,1,442,A,R-LONGLINE,NONE,O24T40M,2003
442,BAL,DEU,2,221,280,1,442,B,R-LONGLINE,NONE,O24T40M,2003
136422,BAL,DEU,619,3083,79106,8,136422,A,R-OTTER,NONE,O24T40M,2003
167133,BAL,DEU,417,3182,71243,5,167133,B,R-OTTER,NONE,O24T40M,2003
2576,BAL,DEU,14,184,1764,1,2576,A,R-PEL_TRAWL,NONE,O24T40M,2003
72612,BAL,DNK,140,7558,26650,4,72612,A,OTTER,NONE,O24T40M,2003
224800,BAL,DNK,401,15088,112142,11,224800,B,OTTER,NONE,O24T40M,2003
8350,BAL,DNK,15,1111,5510,2,8350,C,OTTER,NONE,O24T40M,2003
5328,BAL,DNK,8,2575,2484,2,5328,A,PEL_TRAWL,NONE,O24T40M,2003
285684,BAL,DNK,458,22425,135648,12,285684,B,PEL_TRAWL,NONE,O24T40M,2003
13111,BAL,DNK,18,1270,5072,2,13111,C,PEL_TRAWL,NONE,O24T40M,2003
29931,BAL,DNK,47,1708,10685,2,29931,A,R-OTTER,NONE,O24T40M,2003
16465,BAL,DNK,29,1652,5963,2,16465,B,R-OTTER,NONE,O24T40M,2003
23878,BAL,DNK,36,4532,11204,2,23878,B,R-PEL_TRAWL,NONE,O24T40M,2003
37072,BAL,LVA,182,,15386,,37072,B,OTTER,NONE,O24T40M,2003
1697158,BAL,LVA,6843,,781445,,1697158,B,PEL_TRAWL,NONE,O24T40M,2003
79148,BAL,LVA,472,,41378,,79148,A,R-GILL,NONE,O24T40M,2003
1508720,BAL,LVA,9543,,754946,,1508720,B,R-GILL,NONE,O24T40M,2003
5280,BAL,SWE,12,440,1332,1,5280,C,GILL,NONE,O24T40M,2003
1944,BAL,SWE,4,486,532,1,1944,A,OTTER,NONE,O24T40M,2003
86276,BAL,SWE,163,2550,20705,2,86276,B,OTTER,NONE,O24T40M,2003
25960,BAL,SWE,59,880,6549,1,25960,C,OTTER,NONE,O24T40M,2003
553750,BAL,SWE,786,16012,222460,11,553750,A,PEL_TRAWL,NONE,O24T40M,2003
2608732,BAL,SWE,2418,88804,930852,22,2608732,B,PEL_TRAWL,NONE,O24T40M,2003
173476,BAL,SWE,165,14302,63523,12,173476,C,PEL_TRAWL,NONE,O24T40M,2003
1320,BAL,SWE,3,440,333,1,1320,C,R-GILL,NONE,O24T40M,2003
41492,BAL,SWE,63,5461,14195,7,41492,A,R-OTTER,NONE,O24T40M,2003
551646,BAL,SWE,873,25721,194931,19,551646,B,R-OTTER,NONE,O24T40M,2003
440,BAL,DEU,2,220,242,1,440,A,OTTER,NONE,O24T40M,2004
156744,BAL,DEU,678,5782,88056,6,156744,A,PEL_TRAWL,NONE,O24T40M,2004
428683,BAL,DEU,551,16151,192708,4,428683,B,PEL_TRAWL,NONE,O24T40M,2004
72616,BAL,DEU,92,3117,32381,4,72616,C,PEL_TRAWL,NONE,O24T40M,2004
1105,BAL,DEU,5,221,700,1,1105,B,R-LONGLINE,NONE,O24T40M,2004
72145,BAL,DEU,262,3531,36194,9,72145,A,R-OTTER,NONE,O24T40M,2004
137506,BAL,DEU,335,2906,58432,6,137506,B,R-OTTER,NONE,O24T40M,2004
440,BAL,DEU,2,220,242,1,440,A,R-PEL_TRAWL,NONE,O24T40M,2004
120630,BAL,DEU,399,3089,58443,10,120630,B,R-PEL_TRAWL,NONE,O24T40M,2004
98020,BAL,DNK,194,7929,40786,3,98020,A,OTTER,NONE,O24T40M,2004
154710,BAL,DNK,246,8128,66594,5,154710,B,OTTER,NONE,O24T40M,2004
21116,BAL,DNK,33,2953,7856,4,21116,A,PEL_TRAWL,NONE,O24T40M,2004
185599,BAL,DNK,300,15880,83408,11,185599,B,PEL_TRAWL,NONE,O24T40M,2004
37127,BAL,DNK,56,4311,16083,7,37127,C,PEL_TRAWL,NONE,O24T40M,2004
368,BAL,DNK,1,368,134,1,368,A,R-GILL,NONE,O24T40M,2004
64135,BAL,DNK,109,2318,24522,4,64135,A,R-OTTER,NONE,O24T40M,2004
44190,BAL,DNK,72,1861,16638,3,44190,B,R-OTTER,NONE,O24T40M,2004
54725,BAL,LVA,285,,23205,,54725,B,OTTER,NONE,O24T40M,2004
1858797,BAL,LVA,8112,,903073,,1858797,B,PEL_TRAWL,NONE,O24T40M,2004
121089,BAL,LVA,740,,65903,,121089,A,R-GILL,NONE,O24T40M,2004
1384712,BAL,LVA,9324,,730324,,1384712,B,R-GILL,NONE,O24T40M,2004
27883,BAL,LVA,178,,13898,,27883,B,R-LONGLINE,NONE,O24T40M,2004
7631,BAL,POL,26,699,2661,2,7631,A,OTTER,NONE,O24T40M,2004
257620,BAL,POL,839,8603,95148,14,257620,B,OTTER,NONE,O24T40M,2004
275624,BAL,POL,659,12155,97438,25,275624,A,PEL_TRAWL,NONE,O24T40M,2004
4397635,BAL,POL,10282,51749,1585981,76,4397635,B,PEL_TRAWL,NONE,O24T40M,2004
18260,BAL,POL,110,332,10524,2,18260,A,R-GILL,NONE,O24T40M,2004
834472,BAL,POL,3709,7658,354868,21,834472,B,R-GILL,NONE,O24T40M,2004
24553,BAL,POL,128,1560,14870,4,24553,B,R-LONGLINE,NONE,O24T40M,2004
8280,BAL,SWE,15,552,1635,1,8280,C,GILL,NONE,O24T40M,2004
10320,BAL,SWE,13,1386,3269,1,10320,A,OTTER,NONE,O24T40M,2004
145905,BAL,SWE,239,6318,37954,4,145905,B,OTTER,NONE,O24T40M,2004
34096,BAL,SWE,64,1984,6846,2,34096,C,OTTER,NONE,O24T40M,2004
624404,BAL,SWE,866,16895,248976,11,624404,A,PEL_TRAWL,NONE,O24T40M,2004
3164631,BAL,SWE,2944,86482,1136179,22,3164631,B,PEL_TRAWL,NONE,O24T40M,2004
417434,BAL,SWE,409,19784,153070,16,417434,C,PEL_TRAWL,NONE,O24T40M,2004
9384,BAL,SWE,17,1104,1853,1,9384,B,R-GILL,NONE,O24T40M,2004
4968,BAL,SWE,9,552,981,1,4968,C,R-GILL,NONE,O24T40M,2004
6000,BAL,SWE,8,750,2168,1,6000,A,R-OTTER,NONE,O24T40M,2004
157385,BAL,SWE,241,3720,55263,4,157385,B,R-OTTER,NONE,O24T40M,2004
21932,BAL,DEU,101,588,12221,3,21932,A,OTTER,NONE,O24T40M,2005
7208,BAL,DEU,14,956,3190,1,7208,B,OTTER,NONE,O24T40M,2005
1540,BAL,DEU,7,220,847,1,1540,C,OTTER,NONE,O24T40M,2005
103135,BAL,DEU,463,2638,62763,6,103135,A,PEL_TRAWL,NONE,O24T40M,2005
264947,BAL,DEU,343,10997,117122,4,264947,B,PEL_TRAWL,NONE,O24T40M,2005
60838,BAL,DEU,78,3337,27537,4,60838,C,PEL_TRAWL,NONE,O24T40M,2005
221,BAL,DEU,1,221,140,1,221,B,R-LONGLINE,NONE,O24T40M,2005
221112,BAL,DEU,807,2869,110128,9,221112,A,R-OTTER,NONE,O24T40M,2005
124521,BAL,DEU,274,4321,51827,8,124521,B,R-OTTER,NONE,O24T40M,2005
5005,BAL,DEU,24,1066,3151,2,5005,A,R-PEL_TRAWL,NONE,O24T40M,2005
88307,BAL,DEU,205,3348,36872,5,88307,B,R-PEL_TRAWL,NONE,O24T40M,2005
55807,BAL,DNK,107,4748,23387,2,55807,A,OTTER,NONE,O24T40M,2005
119658,BAL,DNK,215,8123,59393,7,119658,B,OTTER,NONE,O24T40M,2005
1644,BAL,DNK,3,598,1067,1,1644,C,OTTER,NONE,O24T40M,2005
6864,BAL,DNK,9,1686,2726,1,6864,A,PEL_TRAWL,NONE,O24T40M,2005
375948,BAL,DNK,568,35481,167621,23,375948,B,PEL_TRAWL,NONE,O24T40M,2005
6050,BAL,DNK,9,1862,2795,3,6050,C,PEL_TRAWL,NONE,O24T40M,2005
50660,BAL,DNK,92,3159,19689,2,50660,A,R-OTTER,NONE,O24T40M,2005
12727,BAL,DNK,30,574,6582,1,12727,B,R-OTTER,NONE,O24T40M,2005
1977,BAL,EST,3,303,909,2,1977,A,PEL_TRAWL,NONE,O24T40M,2005
14087381,BAL,EST,1667,8680,6141981,38,14087381,B,PEL_TRAWL,NONE,O24T40M,2005
28642835,BAL,EST,3862,7748,12776320,35,28642835,C,PEL_TRAWL,NONE,O24T40M,2005
40887,BAL,EST,115,240,21366,3,40887,A,R-GILL,NONE,O24T40M,2005
287824,BAL,EST,462,464,142504,4,287824,B,R-GILL,NONE,O24T40M,2005
166,BAL,EST,1,71,71,1,166,C,R-GILL,NONE,O24T40M,2005
77961,BAL,LTU,397,,49059,,77961,B,OTTER,NONE,O24T40M,2005
442,BAL,LTU,2,,240,,442,A,PEL_TRAWL,NONE,O24T40M,2005
180943,BAL,LTU,487,,78421,,180943,B,PEL_TRAWL,NONE,O24T40M,2005
119285,BAL,LTU,771,,61920,,119285,B,R-GILL,NONE,O24T40M,2005
8439,BAL,LTU,51,,3774,,8439,A,R-LONGLINE,NONE,O24T40M,2005
6614,BAL,LTU,40,,2960,,6614,B,R-LONGLINE,NONE,O24T40M,2005
18853,BAL,LVA,85,,9294,,18853,B,OTTER,NONE,O24T40M,2005
2579348,BAL,LVA,9868,,1118845,,2579348,B,PEL_TRAWL,NONE,O24T40M,2005
172325,BAL,LVA,1093,,89155,,172325,A,R-GILL,NONE,O24T40M,2005
748191,BAL,LVA,4747,,382507,,748191,B,R-GILL,NONE,O24T40M,2005
9597,BAL,LVA,50,,4038,,9597,A,R-LONGLINE,NONE,O24T40M,2005
4840,BAL,LVA,22,,1782,,4840,B,R-LONGLINE,NONE,O24T40M,2005
8595,BAL,POL,18,1005,2622,2,8595,A,OTTER,NONE,O24T40M,2005
75936,BAL,POL,269,4537,28998,7,75936,B,OTTER,NONE,O24T40M,2005
400753,BAL,POL,947,13882,148165,26,400753,A,PEL_TRAWL,NONE,O24T40M,2005
3501799,BAL,POL,8148,53406,1272144,69,3501799,B,PEL_TRAWL,NONE,O24T40M,2005
12422,BAL,POL,75,166,6976,1,12422,A,R-GILL,NONE,O24T40M,2005
242150,BAL,POL,1040,4776,99696,12,242150,B,R-GILL,NONE,O24T40M,2005
5312,BAL,POL,32,166,4256,1,5312,A,R-LONGLINE,NONE,O24T40M,2005
6793,BAL,POL,36,769,4527,2,6793,B,R-LONGLINE,NONE,O24T40M,2005
137420,BAL,SWE,257,3040,35153,3,137420,B,OTTER,NONE,O24T40M,2005
439177,BAL,SWE,634,8921,181999,8,439177,A,PEL_TRAWL,NONE,O24T40M,2005
2828543,BAL,SWE,2638,92195,1018675,28,2828543,B,PEL_TRAWL,NONE,O24T40M,2005
491278,BAL,SWE,411,19400,171440,13,491278,C,PEL_TRAWL,NONE,O24T40M,2005
2944,BAL,SWE,4,736,1228,1,2944,A,R-OTTER,NONE,O24T40M,2005
152070,BAL,SWE,235,3634,56095,4,152070,B,R-OTTER,NONE,O24T40M,2005
20573,BAL,DEU,108,1030,13595,4,20573,A,OTTER,NONE,O24T40M,2006
98055,BAL,DEU,455,2487,59929,6,98055,A,PEL_TRAWL,NONE,O24T40M,2006
169011,BAL,DEU,237,6468,79269,3,169011,B,PEL_TRAWL,NONE,O24T40M,2006
16361,BAL,DEU,23,2156,7743,3,16361,C,PEL_TRAWL,NONE,O24T40M,2006
221,BAL,DEU,1,221,140,1,221,B,R-LONGLINE,NONE,O24T40M,2006
454,BAL,DNK,1,454,203,1,454,B,NONE,NONE,O24T40M,2006
48565,BAL,DNK,93,6868,20195,2,48565,A,OTTER,NONE,O24T40M,2006
48457,BAL,DNK,76,4117,21919,3,48457,B,OTTER,NONE,O24T40M,2006
16607,BAL,DNK,32,1040,10676,2,16607,C,OTTER,NONE,O24T40M,2006
3479,BAL,DNK,7,497,1757,1,3479,A,PEL_TRAWL,NONE,O24T40M,2006
154013,BAL,DNK,235,15463,76164,12,154013,B,PEL_TRAWL,NONE,O24T40M,2006
22245,BAL,DNK,30,1483,8010,2,22245,C,PEL_TRAWL,NONE,O24T40M,2006
48368,BAL,DNK,101,1384,20764,2,48368,A,R-OTTER,NONE,O24T40M,2006
54153,BAL,DNK,115,979,23882,2,54153,B,R-OTTER,NONE,O24T40M,2006
6523898,BAL,EST,918,4403,2831164,29,6523898,B,PEL_TRAWL,NONE,O24T40M,2006
24500092,BAL,EST,3294,8084,10847300,37,24500092,C,PEL_TRAWL,NONE,O24T40M,2006
57436,BAL,EST,124,311,28802,4,57436,A,R-GILL,NONE,O24T40M,2006
253368,BAL,EST,458,453,125324,4,253368,B,R-GILL,NONE,O24T40M,2006
166,BAL,EST,1,71,71,1,166,C,R-GILL,NONE,O24T40M,2006
38173,BAL,LTU,213,,24259,,38173,B,OTTER,NONE,O24T40M,2006
274890,BAL,LTU,371,,100275,,274890,B,PEL_TRAWL,NONE,O24T40M,2006
63600,BAL,LTU,53,,21147,,63600,C,PEL_TRAWL,NONE,O24T40M,2006
78804,BAL,LTU,510,,42906,,78804,B,R-GILL,NONE,O24T40M,2006
40920,BAL,LTU,248,,21547,,40920,B,R-LONGLINE,NONE,O24T40M,2006
26059,BAL,LVA,118,,9907,,26059,B,OTTER,NONE,O24T40M,2006
2174460,BAL,LVA,7902,,960861,,2174460,B,PEL_TRAWL,NONE,O24T40M,2006
5370,BAL,LVA,21,,2338,,5370,C,PEL_TRAWL,NONE,O24T40M,2006
193278,BAL,LVA,1273,,107315,,193278,A,R-GILL,NONE,O24T40M,2006
654780,BAL,LVA,3933,,329166,,654780,B,R-GILL,NONE,O24T40M,2006
3696,BAL,LVA,28,,1988,,3696,B,R-LONGLINE,NONE,O24T40M,2006
838,BAL,POL,2,419,286,1,838,A,OTTER,NONE,O24T40M,2006
65575,BAL,POL,161,2541,25241,5,65575,B,OTTER,NONE,O24T40M,2006
312516,BAL,POL,745,8399,115262,18,312516,A,PEL_TRAWL,NONE,O24T40M,2006
2334768,BAL,POL,5428,31491,854510,40,2334768,B,PEL_TRAWL,NONE,O24T40M,2006
70347,BAL,POL,321,1618,30061,4,70347,B,R-GILL,NONE,O24T40M,2006
1544,BAL,POL,6,257,576,1,1544,B,R-LONGLINE,NONE,O24T40M,2006
2353,BAL,SWE,3,883,823,1,2353,A,NONE,NONE,O24T40M,2006
1780,BAL,SWE,2,890,804,1,1780,B,NONE,NONE,O24T40M,2006
5880,BAL,SWE,8,735,2176,1,5880,A,OTTER,NONE,O24T40M,2006
101710,BAL,SWE,184,1831,24440,2,101710,B,OTTER,NONE,O24T40M,2006
417131,BAL,SWE,595,11719,174431,9,417131,A,PEL_TRAWL,NONE,O24T40M,2006
2731531,BAL,SWE,2437,86573,986059,19,2731531,B,PEL_TRAWL,NONE,O24T40M,2006
252077,BAL,SWE,220,20591,94233,13,252077,C,PEL_TRAWL,NONE,O24T40M,2006
830,BAL,SWE,2,415,270,1,830,A,R-OTTER,NONE,O24T40M,2006
105750,BAL,SWE,141,2250,38211,1,105750,B,R-OTTER,NONE,O24T40M,2006
4044,BAL,DEU,10,919,2554,1,4044,A,OTTER,NONE,O24T40M,2007
5145,BAL,DEU,7,1470,3199,1,5145,B,OTTER,NONE,O24T40M,2007
139448,BAL,DEU,544,4374,83909,8,139448,A,PEL_TRAWL,NONE,O24T40M,2007
218944,BAL,DEU,298,8820,101516,3,218944,B,PEL_TRAWL,NONE,O24T40M,2007
46267,BAL,DEU,63,3675,23954,3,46267,C,PEL_TRAWL,NONE,O24T40M,2007
221,BAL,DEU,1,221,140,1,221,A,R-LONGLINE,NONE,O24T40M,2007
47607,BAL,DNK,86,3774,18928,2,47607,A,OTTER,NONE,O24T40M,2007
55958,BAL,DNK,85,2729,25134,2,55958,B,OTTER,NONE,O24T40M,2007
2632,BAL,DNK,3,1620,1134,1,2632,A,PEL_TRAWL,NONE,O24T40M,2007
273244,BAL,DNK,381,13603,118374,10,273244,B,PEL_TRAWL,NONE,O24T40M,2007
19303,BAL,DNK,20,960,5730,1,19303,C,PEL_TRAWL,NONE,O24T40M,2007
551,BAL,DNK,1,551,171,1,551,A,POTS,NONE,O24T40M,2007
135011,BAL,DNK,227,3084,53264,5,135011,A,R-OTTER,NONE,O24T40M,2007
76073,BAL,DNK,153,2827,34955,4,76073,B,R-OTTER,NONE,O24T40M,2007
4680341,BAL,EST,981,4698,2066161,22,4680341,B,PEL_TRAWL,NONE,O24T40M,2007
20376763,BAL,EST,3329,6591,9170186,28,20376763,C,PEL_TRAWL,NONE,O24T40M,2007
19041,BAL,EST,68,160,10306,2,19041,A,R-GILL,NONE,O24T40M,2007
128268,BAL,EST,308,313,63056,3,128268,B,R-GILL,NONE,O24T40M,2007
31237,BAL,LTU,157,,19878,,31237,B,OTTER,NONE,O24T40M,2007
269422,BAL,LTU,484,,103584,,269422,B,PEL_TRAWL,NONE,O24T40M,2007
92400,BAL,LTU,77,,30723,,92400,C,PEL_TRAWL,NONE,O24T40M,2007
60390,BAL,LTU,396,,34227,,60390,B,R-GILL,NONE,O24T40M,2007
26730,BAL,LTU,162,,12969,,26730,B,R-LONGLINE,NONE,O24T40M,2007
1123,BAL,LVA,6,,541,,1123,B,OTTER,NONE,O24T40M,2007
882,BAL,LVA,4,,448,,882,A,PEL_TRAWL,NONE,O24T40M,2007
2107864,BAL,LVA,7199,,989613,,2107864,B,PEL_TRAWL,NONE,O24T40M,2007
16829,BAL,LVA,102,,8977,,16829,A,R-GILL,NONE,O24T40M,2007
601169,BAL,LVA,3543,,300386,,601169,B,R-GILL,NONE,O24T40M,2007
15228,BAL,POL,46,838,5108,2,15228,B,OTTER,NONE,O24T40M,2007
2064,BAL,POL,8,258,760,1,2064,C,OTTER,NONE,O24T40M,2007
135363,BAL,POL,318,9173,49848,16,135363,A,PEL_TRAWL,NONE,O24T40M,2007
2423249,BAL,POL,5598,31490,912672,43,2423249,B,PEL_TRAWL,NONE,O24T40M,2007
12612,BAL,POL,49,257,4655,1,12612,B,R-GILL,NONE,O24T40M,2007
5379,BAL,SWE,6,2911,1240,2,5379,A,NONE,NONE,O24T40M,2007
1330,BAL,SWE,2,1330,513,2,1330,B,NONE,NONE,O24T40M,2007
2205,BAL,SWE,3,735,816,1,2205,A,OTTER,NONE,O24T40M,2007
93199,BAL,SWE,167,1283,22040,2,93199,B,OTTER,NONE,O24T40M,2007
345218,BAL,SWE,464,11444,137235,9,345218,A,PEL_TRAWL,NONE,O24T40M,2007
2567516,BAL,SWE,2195,100293,911520,21,2567516,B,PEL_TRAWL,NONE,O24T40M,2007
640005,BAL,SWE,532,27945,235434,15,640005,C,PEL_TRAWL,NONE,O24T40M,2007
15000,BAL,SWE,20,750,5420,1,15000,A,R-OTTER,NONE,O24T40M,2007
56162,BAL,SWE,75,1478,20081,2,56162,B,R-OTTER,NONE,O24T40M,2007
7019,BAL,DEU,11,1139,4360,2,7019,A,OTTER,NONE,O24T40M,2008
22785,BAL,DEU,31,1470,14167,1,22785,B,OTTER,NONE,O24T40M,2008
3675,BAL,DEU,5,735,2285,1,3675,C,OTTER,NONE,O24T40M,2008
144828,BAL,DEU,638,2240,88073,4,144828,A,PEL_TRAWL,NONE,O24T40M,2008
209462,BAL,DEU,285,8820,107126,3,209462,B,PEL_TRAWL,NONE,O24T40M,2008
38183,BAL,DEU,52,2205,19301,3,38183,C,PEL_TRAWL,NONE,O24T40M,2008
3924,BAL,DEU,18,218,1530,1,3924,A,R-GILL,NONE,O24T40M,2008
46994,BAL,DNK,75,3774,16995,2,46994,A,OTTER,NONE,O24T40M,2008
80491,BAL,DNK,122,5170,38591,3,80491,B,OTTER,NONE,O24T40M,2008
2180,BAL,DNK,4,545,1300,1,2180,C,OTTER,NONE,O24T40M,2008
216881,BAL,DNK,290,12982,100876,6,216881,B,PEL_TRAWL,NONE,O24T40M,2008
37232,BAL,DNK,47,2521,16433,3,37232,C,PEL_TRAWL,NONE,O24T40M,2008
123988,BAL,DNK,213,4237,46030,7,123988,A,R-OTTER,NONE,O24T40M,2008
213696,BAL,DNK,378,3487,82436,6,213696,B,R-OTTER,NONE,O24T40M,2008
2926790,BAL,EST,736,3296,1239709,18,2926790,B,PEL_TRAWL,NONE,O24T40M,2008
26200909,BAL,EST,3958,6382,11684034,28,26200909,C,PEL_TRAWL,NONE,O24T40M,2008
39051,BAL,EST,125,153,18131,2,39051,A,R-GILL,NONE,O24T40M,2008
40036,BAL,EST,140,224,18678,2,40036,B,R-GILL,NONE,O24T40M,2008
880,BAL,LTU,2,,468,,880,B,GILL,NONE,O24T40M,2008
431585,BAL,LTU,726,,166327,,431585,B,PEL_TRAWL,NONE,O24T40M,2008
40800,BAL,LTU,42,,13566,,40800,C,PEL_TRAWL,NONE,O24T40M,2008
69003,BAL,LTU,473,,40354,,69003,B,R-GILL,NONE,O24T40M,2008
12045,BAL,LTU,73,,5621,,12045,B,R-LONGLINE,NONE,O24T40M,2008
2972,BAL,LVA,14,,1205,,2972,B,OTTER,NONE,O24T40M,2008
1595457,BAL,LVA,5632,,742217,,1595457,B,PEL_TRAWL,NONE,O24T40M,2008
1210,BAL,LVA,8,,846,,1210,A,R-GILL,NONE,O24T40M,2008
512446,BAL,LVA,2957,,248226,,512446,B,R-GILL,NONE,O24T40M,2008
2480,BAL,LVA,8,,608,,2480,B,R-LONGLINE,NONE,O24T40M,2008
12046,BAL,POL,40,935,3859,2,12046,B,OTTER,NONE,O24T40M,2008
296094,BAL,POL,693,13961,116692,24,296094,A,PEL_TRAWL,NONE,O24T40M,2008
1915646,BAL,POL,4517,36305,724319,45,1915646,B,PEL_TRAWL,NONE,O24T40M,2008
1840,BAL,POL,5,368,460,1,1840,B,R-LONGLINE,NONE,O24T40M,2008
88140,BAL,SWE,159,1208,20904,2,88140,B,OTTER,NONE,O24T40M,2008
249841,BAL,SWE,338,6397,106839,7,249841,A,PEL_TRAWL,NONE,O24T40M,2008
2063792,BAL,SWE,1680,65456,729289,15,2063792,B,PEL_TRAWL,NONE,O24T40M,2008
326729,BAL,SWE,268,19281,118797,11,326729,C,PEL_TRAWL,NONE,O24T40M,2008
2944,BAL,SWE,4,736,1228,1,2944,A,R-OTTER,NONE,O24T40M,2008
26110,BAL,SWE,35,1486,9845,2,26110,B,R-OTTER,NONE,O24T40M,2008
45570,BAL,DEU,62,1470,28334,1,45570,B,OTTER,NONE,O24T40M,2009
4410,BAL,DEU,6,735,2742,1,4410,C,OTTER,NONE,O24T40M,2009
82647,BAL,DEU,370,2462,52017,5,82647,A,PEL_TRAWL,NONE,O24T40M,2009
117492,BAL,DEU,160,5876,64156,2,117492,B,PEL_TRAWL,NONE,O24T40M,2009
37454,BAL,DEU,51,2204,20734,2,37454,C,PEL_TRAWL,NONE,O24T40M,2009
1308,BAL,DEU,6,218,510,1,1308,A,R-GILL,NONE,O24T40M,2009
22930,BAL,DNK,37,2516,8240,2,22930,A,OTTER,NONE,O24T40M,2009
74620,BAL,DNK,109,4183,31596,2,74620,B,OTTER,NONE,O24T40M,2009
274413,BAL,DNK,415,14471,141471,8,274413,B,PEL_TRAWL,NONE,O24T40M,2009
24430,BAL,DNK,35,1634,13821,2,24430,C,PEL_TRAWL,NONE,O24T40M,2009
3402,BAL,DNK,7,486,1119,1,3402,A,R-GILL,NONE,O24T40M,2009
59845,BAL,DNK,124,1557,25631,3,59845,A,R-OTTER,NONE,O24T40M,2009
